"gsm","arm","celltype","topic_0","x","y"
"GSM5050534","Non-diabetic","fibroblast",0.014520768,0.2254887,-0.04267125
"GSM5050558","DFU-nonhealer","myeloid",0.008705027,13.518965,-0.99095047
"GSM5050547","DFU-healer","pericyte_smc",0.016722793,-2.1497836,3.1662538
"GSM5050534","Non-diabetic","keratinocyte",0.00664865,3.848393,13.902051
"GSM5050556","Non-diabetic","fibroblast",0.021668885,2.074699,-0.40944383
"GSM5050530","DFU-nonhealer","t_cell",0.0067183413,13.676655,2.9504333
"GSM5050555","Non-diabetic","keratinocyte",0.0076776566,4.3085856,13.002738
"GSM5050538","Non-diabetic","keratinocyte",0.0037007325,2.0159404,17.018984
"GSM5050534","Non-diabetic","myeloid",0.0059255646,11.209164,-3.2972677
"GSM5050564","Non-diabetic","sweat_gland",0.014652031,0.31651843,-0.13201073
"GSM5050547","DFU-healer","pericyte_smc",0.05061525,-6.3592243,7.9899144
"GSM5050540","Non-diabetic","fibroblast",0.91576433,6.5145755,3.0339308
"GSM5050556","Non-diabetic","keratinocyte",0.0075511583,-1.1240782,13.091432
"GSM5050557","DFU-nonhealer","pericyte_smc",0.007286722,-10.629298,6.3737683
"GSM5050539","DFU-healer","b_plasma",0.007521508,14.163197,2.2621071
"GSM5050539","DFU-healer","fibroblast",0.6897845,6.1610026,2.0180614
"GSM5050534","Non-diabetic","keratinocyte",0.008366867,3.7874837,12.994126
"GSM5050523","DFU-healer","pericyte_smc",0.010809093,-6.890808,1.6854421
"GSM5050547","DFU-healer","fibroblast",0.021181928,4.2445827,-2.2129674
"GSM5050533","DFU-nonhealer","fibroblast",0.010166717,5.8421793,-3.780508
"GSM5050555","Non-diabetic","melanocyte",0.030938735,3.1837127,2.6469314
"GSM5050531","DFU-healer","pericyte_smc",0.036086507,-3.562057,3.841477
"GSM5050573","DFU-healer","fibroblast",0.015646249,6.2347546,-3.29198
"GSM5050530","DFU-nonhealer","pericyte_smc",0.4889948,-1.713615,4.6229687
"GSM5050538","Non-diabetic","endothelial",0.008511664,-2.2342188,-9.54426
"GSM5050531","DFU-healer","myeloid",0.006512959,11.109055,-4.076544
"GSM5050564","Non-diabetic","keratinocyte",0.0047888733,3.483956,14.834587
"GSM5050558","DFU-nonhealer","pericyte_smc",0.013134787,-5.613412,6.4689684
"GSM5050557","DFU-nonhealer","endothelial",0.007986451,-2.0711963,-10.76919
"GSM5050563","DFU-nonhealer","fibroblast",0.064922735,2.9708595,-1.7064086
"GSM5050547","DFU-healer","fibroblast",0.8743439,6.5757737,2.4774327
"GSM5050563","DFU-nonhealer","endothelial",0.006903639,-0.7377236,-9.655759
"GSM5050558","DFU-nonhealer","myeloid",0.0049119093,14.232683,-3.302102
"GSM5050573","DFU-healer","myeloid",0.030491512,10.55561,-2.2648163
"GSM5050555","Non-diabetic","pericyte_smc",0.014109289,-5.6245894,1.8478694
"GSM5050556","Non-diabetic","pericyte_smc",0.010138916,-6.18532,1.4860308
"GSM5050574","Non-diabetic","endothelial",0.0051856935,-1.4311566,-10.171827
"GSM5050556","Non-diabetic","fibroblast",0.01932039,2.982096,2.540816
"GSM5050533","DFU-nonhealer","mast",0.017470796,4.860924,9.920211
"GSM5050531","DFU-healer","t_cell",0.006376005,14.392859,5.113352
"GSM5050574","Non-diabetic","fibroblast",0.009600963,4.383919,-3.2028353
"GSM5050548","Non-diabetic","pericyte_smc",0.013578232,-8.452256,3.261602
"GSM5050548","Non-diabetic","pericyte_smc",0.014479804,-7.003133,5.97209
"GSM5050538","Non-diabetic","myeloid",0.005776726,12.605885,-3.9205654
"GSM5050534","Non-diabetic","keratinocyte",0.0043366156,3.5859869,15.907831
"GSM5050569","DFU-healer","endothelial",0.008516565,-1.5626788,-10.865438
"GSM5050538","Non-diabetic","pericyte_smc",0.013137747,-5.470122,7.8394384
"GSM5050563","DFU-nonhealer","pericyte_smc",0.016589139,-4.717626,7.2029896
"GSM5050573","DFU-healer","keratinocyte",0.010948875,5.663561,10.832093
"GSM5050556","Non-diabetic","fibroblast",0.010735295,1.7186049,2.8667238
"GSM5050548","Non-diabetic","pericyte_smc",0.0122247385,-6.0507903,7.2877293
"GSM5050573","DFU-healer","pericyte_smc",0.01094653,-1.2112868,2.574244
"GSM5050573","DFU-healer","keratinocyte",0.00928617,4.6939178,11.690449
"GSM5050547","DFU-healer","fibroblast",0.030960696,1.6159257,-1.667789
"GSM5050569","DFU-healer","fibroblast",0.040815715,5.9460464,-1.5494761
"GSM5050534","Non-diabetic","sweat_gland",0.0025367537,-4.5076017,13.144481
"GSM5050534","Non-diabetic","mast",0.009976468,13.684021,7.3252063
"GSM5050530","DFU-nonhealer","keratinocyte",0.008664922,4.71601,12.493038
"GSM5050540","Non-diabetic","t_cell",0.03910238,12.076367,0.22579077
"GSM5050527","DFU-healer","fibroblast",0.052590374,3.1240928,-0.4907504
"GSM5050552","Non-diabetic","pericyte_smc",0.009097272,-6.284251,1.5108248
"GSM5050533","DFU-nonhealer","keratinocyte",0.007558094,4.055137,13.01743
"GSM5050540","Non-diabetic","t_cell",0.010080293,16.329779,6.792372
"GSM5050523","DFU-healer","pericyte_smc",0.01801983,-6.1054525,4.8478856
"GSM5050532","DFU-healer","endothelial",0.011188448,-2.1739492,-10.392514
"GSM5050557","DFU-nonhealer","t_cell",0.0068901884,14.689485,8.581493
"GSM5050569","DFU-healer","fibroblast",0.024200818,7.0389857,-2.59122
"GSM5050557","DFU-nonhealer","fibroblast",0.02071574,1.3259431,0.73333377
"GSM5050523","DFU-healer","t_cell",0.004574177,16.659462,7.587664
"GSM5050567","Non-diabetic","fibroblast",0.016185388,1.2576499,1.5464898
"GSM5050527","DFU-healer","myeloid",0.0049376683,11.1259165,-3.7080264
"GSM5050569","DFU-healer","fibroblast",0.0099705905,3.919236,-3.897311
"GSM5050574","Non-diabetic","fibroblast",0.009097902,-0.5468392,-0.6717287
"GSM5050573","DFU-healer","keratinocyte",0.004601038,2.4966896,15.745972
"GSM5050569","DFU-healer","pericyte_smc",0.008310882,-7.8625526,7.9549685
"GSM5050532","DFU-healer","myeloid",0.007192891,13.132643,-3.4164624
"GSM5050552","Non-diabetic","keratinocyte",0.0068684774,5.4018145,11.262034
"GSM5050573","DFU-healer","fibroblast",0.05396961,5.8940897,-1.5904676
"GSM5050534","Non-diabetic","fibroblast",0.011042059,-0.35284796,-1.4604384
"GSM5050557","DFU-nonhealer","t_cell",0.0048956834,16.809753,6.967842
"GSM5050563","DFU-nonhealer","pericyte_smc",0.019998418,-4.8362346,7.014916
"GSM5050547","DFU-healer","fibroblast",0.32365334,5.6502447,-0.24089469
"GSM5050557","DFU-nonhealer","t_cell",0.006641119,15.159663,6.488573
"GSM5050534","Non-diabetic","fibroblast",0.030598104,1.7707251,0.43733475
"GSM5050547","DFU-healer","fibroblast",0.010069231,3.2557082,-4.1063714
"GSM5050538","Non-diabetic","sweat_gland",0.020837137,-8.644663,7.871903
"GSM5050533","DFU-nonhealer","fibroblast",0.0072249495,5.708682,-3.68766
"GSM5050532","DFU-healer","keratinocyte",0.007281868,2.661953,14.071282
"GSM5050530","DFU-nonhealer","pericyte_smc",0.018920833,-2.894249,3.5849206
"GSM5050534","Non-diabetic","fibroblast",0.01130977,2.301771,4.326637
"GSM5050534","Non-diabetic","keratinocyte",0.005296615,3.5512464,14.927378
"GSM5050555","Non-diabetic","pericyte_smc",0.012177756,-6.633063,6.6693907
"GSM5050548","Non-diabetic","pericyte_smc",0.013420825,-8.014283,3.2178428
"GSM5050569","DFU-healer","endothelial",0.02048544,-0.30271614,-11.012902
"GSM5050547","DFU-healer","pericyte_smc",0.009085242,-4.10378,7.1162734
"GSM5050563","DFU-nonhealer","pericyte_smc",0.00817032,-4.583808,1.7616763
"GSM5050530","DFU-nonhealer","fibroblast",0.2276264,5.5365534,0.6940697
"GSM5050573","DFU-healer","pericyte_smc",0.013947405,-5.89616,2.2238889
"GSM5050540","Non-diabetic","t_cell",0.006098597,15.242642,5.864333
"GSM5050555","Non-diabetic","pericyte_smc",0.010019777,-6.4139485,4.396365
"GSM5050563","DFU-nonhealer","pericyte_smc",0.012600942,-5.0531964,7.4979324
"GSM5050548","Non-diabetic","fibroblast",0.011182515,-0.026831973,-0.23874338
"GSM5050574","Non-diabetic","fibroblast",0.0072901254,5.1506763,-4.005863
"GSM5050532","DFU-healer","fibroblast",0.04643654,2.0623932,-0.24379334
"GSM5050534","Non-diabetic","keratinocyte",0.0043070996,1.7126518,16.022617
"GSM5050558","DFU-nonhealer","pericyte_smc",0.011000395,-10.388011,4.0438013
"GSM5050556","Non-diabetic","pericyte_smc",0.015418366,-5.72605,5.309541
"GSM5050534","Non-diabetic","myeloid",0.014042015,-2.6100538,5.6663632
"GSM5050539","DFU-healer","t_cell",0.005132678,15.550574,5.2051916
"GSM5050548","Non-diabetic","endothelial",0.009226088,-0.07572882,-9.4421625
"GSM5050557","DFU-nonhealer","fibroblast",0.16600648,2.5920303,0.72528195
"GSM5050564","Non-diabetic","pericyte_smc",0.015541969,-8.616167,6.602441
"GSM5050548","Non-diabetic","pericyte_smc",0.017051393,-7.3896317,6.5359645
"GSM5050556","Non-diabetic","sweat_gland",0.0057395482,-3.350265,12.26317
"GSM5050556","Non-diabetic","pericyte_smc",0.00792666,-4.437544,0.45458126
"GSM5050573","DFU-healer","endothelial",0.008919497,-0.69312876,-11.0837755
"GSM5050538","Non-diabetic","pericyte_smc",0.009331553,-5.146757,0.68048775
"GSM5050527","DFU-healer","fibroblast",0.8183618,5.536373,1.9075196
"GSM5050567","Non-diabetic","sweat_gland",0.002696756,-4.641279,13.07093
"GSM5050564","Non-diabetic","endothelial",0.0090284115,-1.8295115,-8.25815
"GSM5050547","DFU-healer","endothelial",0.026321461,-0.17961636,-11.1078615
"GSM5050533","DFU-nonhealer","keratinocyte",0.00509411,5.027747,13.623594
"GSM5050530","DFU-nonhealer","melanocyte",0.0061361394,15.541682,5.573297
"GSM5050527","DFU-healer","fibroblast",0.77565354,5.1995864,1.6622128
"GSM5050568","Non-diabetic","keratinocyte",0.005487093,4.696953,13.46213
"GSM5050523","DFU-healer","fibroblast",0.0125055695,7.0957136,-3.3740094
"GSM5050548","Non-diabetic","b_plasma",0.013384013,-7.4558873,6.412771
"GSM5050532","DFU-healer","fibroblast",0.15458624,3.7116513,0.17368892
"GSM5050567","Non-diabetic","keratinocyte",0.0036294796,1.8169239,16.423578
"GSM5050573","DFU-healer","pericyte_smc",0.12345439,-0.9564421,4.3192086
"GSM5050573","DFU-healer","t_cell",0.006990339,13.855722,5.0301404
"GSM5050563","DFU-nonhealer","fibroblast",0.013496544,2.1504877,-4.213804
"GSM5050523","DFU-healer","myeloid",0.0056162407,12.076895,-4.7532425
"GSM5050538","Non-diabetic","endothelial",0.005522354,-4.26463,-10.275452
"GSM5050563","DFU-nonhealer","fibroblast",0.017081646,1.5652622,-2.4359205
"GSM5050523","DFU-healer","pericyte_smc",0.018556306,-5.2740026,3.9460945
"GSM5050527","DFU-healer","pericyte_smc",0.012599519,-3.6946063,1.4902154
"GSM5050558","DFU-nonhealer","fibroblast",0.020689158,2.7618322,2.8482933
"GSM5050540","Non-diabetic","t_cell",0.02651586,16.484882,5.5653806
"GSM5050557","DFU-nonhealer","fibroblast",0.01116863,1.6832888,3.851752
"GSM5050556","Non-diabetic","mast",0.0075574527,12.575452,-1.2098651
"GSM5050574","Non-diabetic","fibroblast",0.0149974935,1.6642551,2.5069883
"GSM5050555","Non-diabetic","fibroblast",0.0069974638,1.9631851,4.6886044
"GSM5050539","DFU-healer","pericyte_smc",0.025692752,-3.393035,2.269883
"GSM5050523","DFU-healer","fibroblast",0.012674075,6.7321415,-2.9633052
"GSM5050534","Non-diabetic","pericyte_smc",0.010261135,-10.446321,5.4992237
"GSM5050555","Non-diabetic","pericyte_smc",0.008257291,-10.500506,6.4636617
"GSM5050557","DFU-nonhealer","mast",0.009495142,11.846811,-2.6601892
"GSM5050556","Non-diabetic","pericyte_smc",0.009282218,-5.4164166,2.4016614
"GSM5050573","DFU-healer","keratinocyte",0.025233781,-1.9627337,11.173689
"GSM5050563","DFU-nonhealer","endothelial",0.0057861805,-3.6444569,-11.340041
"GSM5050556","Non-diabetic","pericyte_smc",0.0083017405,-4.8461018,0.5106888
"GSM5050557","DFU-nonhealer","sweat_gland",0.0069944733,0.06724111,12.9181
"GSM5050547","DFU-healer","fibroblast",0.00944786,2.9742985,-4.295273
"GSM5050555","Non-diabetic","endothelial",0.004392865,-4.808131,-9.909146
"GSM5050573","DFU-healer","keratinocyte",0.028458465,-4.430963,6.2758226
"GSM5050533","DFU-nonhealer","fibroblast",0.016625877,-1.5074875,3.179182
"GSM5050523","DFU-healer","fibroblast",0.01429433,3.4169586,-3.2184982
"GSM5050532","DFU-healer","pericyte_smc",0.016944896,-5.916134,4.4368253
"GSM5050530","DFU-nonhealer","b_plasma",0.005423846,12.930687,-4.478474
"GSM5050556","Non-diabetic","endothelial",0.012143847,-3.0663717,-8.818841
"GSM5050574","Non-diabetic","fibroblast",0.012223331,0.35453138,-1.6575137
"GSM5050547","DFU-healer","myeloid",0.009331058,12.845558,-3.5123997
"GSM5050548","Non-diabetic","fibroblast",0.010409668,3.779725,3.8362176
"GSM5050563","DFU-nonhealer","fibroblast",0.033055503,3.309334,-2.0076358
"GSM5050538","Non-diabetic","myeloid",0.006423313,13.200232,-2.7068384
"GSM5050533","DFU-nonhealer","keratinocyte",0.005385389,4.335874,15.53077
"GSM5050547","DFU-healer","fibroblast",0.47662383,5.351853,0.23148534
"GSM5050532","DFU-healer","fibroblast",0.02151083,1.3562506,-1.06294
"GSM5050556","Non-diabetic","keratinocyte",0.02293461,-3.5276814,6.7208705
"GSM5050538","Non-diabetic","fibroblast",0.009895268,1.8023845,3.6487372
"GSM5050574","Non-diabetic","fibroblast",0.0078476975,1.3523561,3.236651
"GSM5050527","DFU-healer","fibroblast",0.75966924,5.219755,1.7003773
"GSM5050538","Non-diabetic","pericyte_smc",0.006028163,-10.062417,7.3861074
"GSM5050539","DFU-healer","pericyte_smc",0.017326122,-8.47577,5.9825373
"GSM5050563","DFU-nonhealer","endothelial",0.0072515286,-3.1602786,-10.553265
"GSM5050527","DFU-healer","keratinocyte",0.0047943536,2.536149,16.02895
"GSM5050563","DFU-nonhealer","endothelial",0.005944256,-2.954552,-11.406985
"GSM5050530","DFU-nonhealer","pericyte_smc",0.013321172,-4.073832,6.404834
"GSM5050574","Non-diabetic","endothelial",0.00572542,-1.6585389,-10.764259
"GSM5050534","Non-diabetic","fibroblast",0.01179678,2.123579,3.8431845
"GSM5050574","Non-diabetic","t_cell",0.004861285,16.261986,6.1440988
"GSM5050538","Non-diabetic","myeloid",0.004713295,13.581716,-4.0641155
"GSM5050556","Non-diabetic","pericyte_smc",0.01178264,-8.411845,7.6751103
"GSM5050523","DFU-healer","t_cell",0.0075632664,15.978621,5.4792128
"GSM5050523","DFU-healer","pericyte_smc",0.012166805,-7.2068324,3.7519462
"GSM5050552","Non-diabetic","pericyte_smc",0.02827071,-4.6661944,4.317988
"GSM5050538","Non-diabetic","endothelial",0.007712276,-2.7619877,-9.617638
"GSM5050557","DFU-nonhealer","endothelial",0.0051957546,-4.5065255,-10.54466
"GSM5050533","DFU-nonhealer","keratinocyte",0.022762572,3.3253314,10.855496
"GSM5050563","DFU-nonhealer","pericyte_smc",0.013023584,-4.459693,4.2745333
"GSM5050538","Non-diabetic","pericyte_smc",0.014976468,-6.7175956,4.3523664
"GSM5050557","DFU-nonhealer","fibroblast",0.01655945,2.3061032,2.860936
"GSM5050531","DFU-healer","keratinocyte",0.0101442905,4.0229974,13.005357
"GSM5050573","DFU-healer","pericyte_smc",0.016757866,-6.222607,6.283644
"GSM5050532","DFU-healer","fibroblast",0.023363074,1.8349185,-3.458357
"GSM5050523","DFU-healer","lymphatic_ec",0.019215392,-4.0636444,1.4311267
"GSM5050574","Non-diabetic","keratinocyte",0.013682112,-1.6216491,10.993973
"GSM5050563","DFU-nonhealer","fibroblast",0.020248055,-3.6440246,6.092846
"GSM5050523","DFU-healer","pericyte_smc",0.0145639125,-4.1344657,1.3906143
"GSM5050557","DFU-nonhealer","endothelial",0.0053061387,-4.6498046,-10.33117
"GSM5050527","DFU-healer","fibroblast",0.4185425,4.748093,0.5545359
"GSM5050533","DFU-nonhealer","keratinocyte",0.009884194,3.359345,13.338487
"GSM5050558","DFU-nonhealer","t_cell",0.0063917157,15.63356,8.198904
"GSM5050533","DFU-nonhealer","fibroblast",0.013845163,4.3231044,-1.9795681
"GSM5050547","DFU-healer","pericyte_smc",0.01268877,-5.3027897,7.8580313
"GSM5050558","DFU-nonhealer","fibroblast",0.018897936,1.5902768,2.0284412
"GSM5050548","Non-diabetic","fibroblast",0.011940144,2.3495388,2.9006875
"GSM5050552","Non-diabetic","endothelial",0.005853289,-4.121768,-10.744861
"GSM5050563","DFU-nonhealer","endothelial",0.03625787,-0.42335606,-10.784992
"GSM5050557","DFU-nonhealer","lymphatic_ec",0.010793095,-2.9210596,-8.337645
"GSM5050538","Non-diabetic","sweat_gland",0.0128232315,-5.0314736,3.920168
"GSM5050531","DFU-healer","keratinocyte",0.013380382,4.2996287,11.361436
"GSM5050538","Non-diabetic","pericyte_smc",0.0070929914,-9.561786,8.011503
"GSM5050533","DFU-nonhealer","fibroblast",0.01398056,4.120784,-1.7023565
"GSM5050564","Non-diabetic","endothelial",0.008236145,1.0249976,-8.876527
"GSM5050540","Non-diabetic","lymphatic_ec",0.60713786,6.9192414,1.1829691
"GSM5050531","DFU-healer","endothelial",0.011381551,-0.82790565,-11.051139
"GSM5050547","DFU-healer","myeloid",0.00842326,13.3352,-1.6733499
"GSM5050534","Non-diabetic","pericyte_smc",0.009329356,-5.0824494,1.4408853
"GSM5050547","DFU-healer","fibroblast",0.017906943,-3.3808062,6.3986487
"GSM5050534","Non-diabetic","pericyte_smc",0.008197235,-9.997296,6.2344046
"GSM5050538","Non-diabetic","sweat_gland",0.010171699,-4.4930463,0.5491325
"GSM5050547","DFU-healer","melanocyte",0.026123563,-3.1840231,5.6244435
"GSM5050527","DFU-healer","myeloid",0.013622232,13.040486,-1.5712688
"GSM5050547","DFU-healer","fibroblast",0.29001516,5.1749387,-0.57717687
"GSM5050558","DFU-nonhealer","lymphatic_ec",0.00932793,-3.462969,-9.377251
"GSM5050555","Non-diabetic","keratinocyte",0.003949956,2.9619362,16.385653
"GSM5050569","DFU-healer","fibroblast",0.0067951577,6.111685,-4.24128
"GSM5050567","Non-diabetic","pericyte_smc",0.0089330515,-9.553635,7.3913927
"GSM5050538","Non-diabetic","sweat_gland",0.006741593,-4.0958896,-9.299731
"GSM5050556","Non-diabetic","pericyte_smc",0.0074989954,-8.565145,7.164143
"GSM5050563","DFU-nonhealer","keratinocyte",0.0045393244,1.3866394,15.777417
"GSM5050555","Non-diabetic","mast",0.010091154,10.672856,-0.89978224
"GSM5050540","Non-diabetic","fibroblast",0.56259525,7.0661154,0.7764125
"GSM5050531","DFU-healer","endothelial",0.012800393,0.32818952,-11.511197
"GSM5050557","DFU-nonhealer","myeloid",0.0053982222,13.578297,-3.8555799
"GSM5050523","DFU-healer","fibroblast",0.00959623,5.8722377,-3.818044
"GSM5050556","Non-diabetic","sweat_gland",0.0070735216,14.008933,6.8250303
"GSM5050548","Non-diabetic","fibroblast",0.009668559,0.54669154,1.7175115
"GSM5050557","DFU-nonhealer","myeloid",0.0067309104,12.864623,-2.7425458
"GSM5050573","DFU-healer","t_cell",0.0068677487,16.021444,6.365715
"GSM5050569","DFU-healer","endothelial",0.014251639,0.39160624,-11.632927
"GSM5050532","DFU-healer","myeloid",0.0060599768,12.163275,-4.90756
"GSM5050527","DFU-healer","myeloid",0.0054051317,11.206139,-3.8190746
"GSM5050569","DFU-healer","endothelial",0.011025839,-0.8354991,-11.255678
"GSM5050557","DFU-nonhealer","fibroblast",0.014819143,1.3184731,1.5439055
"GSM5050557","DFU-nonhealer","pericyte_smc",0.009208583,-11.749165,4.22135
"GSM5050538","Non-diabetic","keratinocyte",0.005254106,4.0804515,14.942775
"GSM5050532","DFU-healer","fibroblast",0.0461362,4.163317,-2.495795
"GSM5050534","Non-diabetic","keratinocyte",0.010499188,0.14853978,1.1177636
"GSM5050558","DFU-nonhealer","fibroblast",0.0144451,3.8273513,3.69356
"GSM5050547","DFU-healer","myeloid",0.0065888287,13.339799,-3.4493484
"GSM5050538","Non-diabetic","melanocyte",0.14702961,-7.917841,14.839994
"GSM5050569","DFU-healer","pericyte_smc",0.015044952,-2.7627835,4.3672814
"GSM5050555","Non-diabetic","fibroblast",0.013605881,0.95358586,0.96261686
"GSM5050556","Non-diabetic","pericyte_smc",0.008066116,-4.940158,0.8795281
"GSM5050556","Non-diabetic","keratinocyte",0.009314061,5.8376603,9.271024
"GSM5050558","DFU-nonhealer","myeloid",0.0053881817,14.077414,-3.3670902
"GSM5050558","DFU-nonhealer","pericyte_smc",0.010698367,-5.1780896,2.0927627
"GSM5050530","DFU-nonhealer","myeloid",0.0043115183,12.897974,-4.6315494
"GSM5050539","DFU-healer","pericyte_smc",0.18645911,-6.661763,6.6933002
"GSM5050527","DFU-healer","b_plasma",0.026558286,-1.8780633,3.603203
"GSM5050555","Non-diabetic","pericyte_smc",0.010797272,-9.482764,5.959982
"GSM5050555","Non-diabetic","mast",0.009733501,11.82518,-0.8807073
"GSM5050532","DFU-healer","pericyte_smc",0.0105089685,-6.782285,1.8319309
"GSM5050523","DFU-healer","endothelial",0.008920125,-1.0362492,-9.882236
"GSM5050547","DFU-healer","myeloid",0.006292227,13.043637,-4.0893598
"GSM5050555","Non-diabetic","sweat_gland",0.009775438,-2.06948,13.318268
"GSM5050527","DFU-healer","lymphatic_ec",0.017190263,-5.6692324,7.3056145
"GSM5050574","Non-diabetic","endothelial",0.004602612,-4.9880266,-10.729033
"GSM5050539","DFU-healer","myeloid",0.00522778,11.817743,-3.9168386
"GSM5050567","Non-diabetic","sweat_gland",0.0039082477,-4.126474,12.791236
"GSM5050568","Non-diabetic","sweat_gland",0.007081567,-3.0960195,12.11291
"GSM5050552","Non-diabetic","endothelial",0.0073083215,-1.1301222,-10.732674
"GSM5050538","Non-diabetic","fibroblast",0.015082463,2.002877,-3.1583693
"GSM5050563","DFU-nonhealer","t_cell",0.0059592673,16.219757,7.028931
"GSM5050547","DFU-healer","fibroblast",0.8737102,7.2926497,2.209618
"GSM5050564","Non-diabetic","endothelial",0.0071312566,-0.5702146,-9.742785
"GSM5050573","DFU-healer","fibroblast",0.62634194,6.3055654,1.6421876
"GSM5050532","DFU-healer","fibroblast",0.037588444,1.7525393,-1.1671909
"GSM5050569","DFU-healer","fibroblast",0.010378287,5.715429,-4.0835953
"GSM5050534","Non-diabetic","fibroblast",0.0077439817,2.600029,5.036745
"GSM5050547","DFU-healer","b_plasma",0.007775326,14.454488,2.0037706
"GSM5050557","DFU-nonhealer","myeloid",0.0059773466,11.630192,-2.7770295
"GSM5050534","Non-diabetic","pericyte_smc",0.015785372,-8.268134,3.8687146
"GSM5050557","DFU-nonhealer","t_cell",0.004795324,16.22328,5.810778
"GSM5050540","Non-diabetic","t_cell",0.008486989,15.73721,7.2459817
"GSM5050558","DFU-nonhealer","t_cell",0.0059633455,16.687159,6.770206
"GSM5050540","Non-diabetic","fibroblast",0.6312844,6.8631873,1.0666392
"GSM5050557","DFU-nonhealer","fibroblast",0.010334572,0.5092114,1.5983992
"GSM5050573","DFU-healer","t_cell",0.0065540997,13.253425,3.5619085
"GSM5050523","DFU-healer","fibroblast",0.020383576,5.404016,-2.6510572
"GSM5050539","DFU-healer","fibroblast",0.7873104,7.3377266,1.8632884
"GSM5050534","Non-diabetic","pericyte_smc",0.011210373,-8.254887,8.485215
"GSM5050533","DFU-nonhealer","t_cell",0.0055350903,17.047602,6.7696652
"GSM5050533","DFU-nonhealer","keratinocyte",0.009801386,4.0312057,11.864328
"GSM5050558","DFU-nonhealer","myeloid",0.008693845,13.074118,-1.2384692
"GSM5050556","Non-diabetic","pericyte_smc",0.0076174824,-4.4379573,0.56868225
"GSM5050574","Non-diabetic","endothelial",0.0057334807,-3.5587509,-11.034189
"GSM5050534","Non-diabetic","fibroblast",0.009663978,-0.49470004,-1.0812024
"GSM5050558","DFU-nonhealer","t_cell",0.0041858614,16.496857,6.028092
"GSM5050552","Non-diabetic","keratinocyte",0.0047272453,2.4824288,15.879833
"GSM5050558","DFU-nonhealer","fibroblast",0.04291858,3.2115211,3.111483
"GSM5050527","DFU-healer","fibroblast",0.009672138,3.244973,-4.0395846
"GSM5050569","DFU-healer","endothelial",0.018541016,-0.22494134,-11.186918
"GSM5050538","Non-diabetic","keratinocyte",0.004416354,4.327789,15.953857
"GSM5050547","DFU-healer","lymphatic_ec",0.011865633,-3.6470618,6.100472
"GSM5050534","Non-diabetic","endothelial",0.008497844,-0.72969484,-9.097123
"GSM5050548","Non-diabetic","keratinocyte",0.004837005,3.6384614,16.039373
"GSM5050547","DFU-healer","fibroblast",0.48668388,7.3443127,0.43470818
"GSM5050540","Non-diabetic","fibroblast",0.7670937,7.4983006,1.7879668
"GSM5050557","DFU-nonhealer","pericyte_smc",0.0077025294,-9.228611,8.462844
"GSM5050556","Non-diabetic","fibroblast",0.01528927,2.0084705,-1.4128827
"GSM5050555","Non-diabetic","sweat_gland",0.012542119,-1.2777537,11.984445
"GSM5050573","DFU-healer","pericyte_smc",0.011902485,-4.4501595,1.4912331
"GSM5050538","Non-diabetic","sweat_gland",0.022834396,2.8297307,1.3677646
"GSM5050573","DFU-healer","endothelial",0.012271464,-3.3290815,-8.942902
"GSM5050531","DFU-healer","t_cell",0.0067117983,13.253136,4.0986953
"GSM5050555","Non-diabetic","sweat_gland",0.011528573,12.72493,0.8027137
"GSM5050538","Non-diabetic","fibroblast",0.016522039,0.90094626,0.79969096
"GSM5050563","DFU-nonhealer","keratinocyte",0.0037412434,0.61917853,16.498686
"GSM5050530","DFU-nonhealer","fibroblast",0.4713564,5.2347674,0.8134147
"GSM5050533","DFU-nonhealer","keratinocyte",0.006549218,3.5705683,10.756009
"GSM5050539","DFU-healer","b_plasma",0.006668979,14.906777,1.500094
"GSM5050557","DFU-nonhealer","pericyte_smc",0.011401941,-5.057306,1.4263248
"GSM5050527","DFU-healer","pericyte_smc",0.018767167,-4.710066,7.2647133
"GSM5050533","DFU-nonhealer","pericyte_smc",0.011382662,-6.9130306,2.4736753
"GSM5050564","Non-diabetic","keratinocyte",0.0047759702,3.8546736,14.672996
"GSM5050538","Non-diabetic","endothelial",0.005656123,-3.9894147,-10.424938
"GSM5050556","Non-diabetic","b_plasma",0.009987102,12.720666,0.78744537
"GSM5050523","DFU-healer","pericyte_smc",0.021451715,-8.327092,5.833616
"GSM5050556","Non-diabetic","pericyte_smc",0.012657944,-4.3487406,1.8219515
"GSM5050568","Non-diabetic","pericyte_smc",0.010016441,-6.3214035,3.674811
"GSM5050539","DFU-healer","endothelial",0.008007187,-2.145972,-10.860474
"GSM5050556","Non-diabetic","fibroblast",0.010644241,3.2357025,-2.7012362
"GSM5050556","Non-diabetic","fibroblast",0.00915041,2.0162785,-4.6050615
"GSM5050538","Non-diabetic","endothelial",0.0064142467,-2.89549,-10.788005
"GSM5050548","Non-diabetic","lymphatic_ec",0.009211835,2.878622,4.5207596
"GSM5050552","Non-diabetic","endothelial",0.0062478157,-1.6827327,-10.5623865
"GSM5050566","DFU-healer","keratinocyte",0.008583846,-0.17412733,12.391694
"GSM5050540","Non-diabetic","lymphatic_ec",0.18636106,-1.4528219,-8.847048
"GSM5050556","Non-diabetic","pericyte_smc",0.013753247,-6.792087,4.6245775
"GSM5050552","Non-diabetic","keratinocyte",0.00336693,0.73209643,16.766104
