gsm,celltype,gene,cells,mean_log1p_cp10k,detected_fraction,pseudobulk_log1p_cp10k
GSM5050567,mast,KRT14,17,0.13240525100737263,0.058823529411764705,0.36348087098698456
GSM5050567,mast,KRT10,17,0.24555663081702406,0.11764705882352941,0.6294907692993246
GSM5050567,mast,LYZ,17,0.0,0.0,0.0
GSM5050567,mast,CD3D,17,0.0,0.0,0.0
GSM5050567,mast,MS4A1,17,0.0,0.0,0.0
GSM5050567,mast,PECAM1,17,0.0,0.0,0.0
GSM5050567,mast,CCL21,17,0.0,0.0,0.0
GSM5050567,mast,RGS5,17,0.0,0.0,0.0
GSM5050567,mast,TPSAB1,17,3.6311873733502162,1.0,3.655740150282755
GSM5050567,mast,PMEL,17,0.0,0.0,0.0
GSM5050567,mast,DCD,17,0.09932090344266017,0.058823529411764705,0.36348087098698456
GSM5050567,mast,TIMP1,17,0.8392395843651241,0.35294117647058826,1.2892227466183401
GSM5050567,mast,CHI3L1,17,0.0,0.0,0.0
GSM5050567,mast,FN1,17,0.0,0.0,0.0
GSM5050567,mast,DCN,17,0.27479900307187644,0.058823529411764705,2.4440721750363554
GSM5050567,mast,LUM,17,0.13439108178217227,0.058823529411764705,0.6294907692993246
GSM5050567,melanocyte,COL1A1,5,0.6252891349000034,0.4,0.8738734997718893
GSM5050567,melanocyte,PDGFRA,5,0.0,0.0,0.0
GSM5050567,melanocyte,KRT14,5,0.11624284521125247,0.2,0.1818660342402056
GSM5050567,melanocyte,KRT10,5,0.36446556580653666,0.4,0.7869657869316955
GSM5050567,melanocyte,LYZ,5,0.0,0.0,0.0
GSM5050567,melanocyte,CD3D,5,0.0,0.0,0.0
GSM5050567,melanocyte,MS4A1,5,0.0,0.0,0.0
GSM5050567,melanocyte,PECAM1,5,0.0,0.0,0.0
GSM5050567,melanocyte,CCL21,5,0.0,0.0,0.0
GSM5050567,melanocyte,RGS5,5,0.12309734739009226,0.2,0.1818660342402056
GSM5050567,melanocyte,TPSAB1,5,0.0,0.0,0.0
GSM5050567,melanocyte,PMEL,5,2.0584566364644616,0.4,4.82559940401918
GSM5050567,melanocyte,DCD,5,0.26613932751484476,0.4,0.4689784115466402
GSM5050567,melanocyte,TIMP1,5,1.2486564536488718,0.8,1.433000440490875
GSM5050567,melanocyte,CHI3L1,5,0.0,0.0,0.0
GSM5050567,melanocyte,FN1,5,0.5296611418206535,0.6,0.5865714766756169
GSM5050567,melanocyte,DCN,5,0.6353192378892307,0.2,1.8539897707033859
GSM5050567,melanocyte,LUM,5,0.4316277620279111,0.2,1.0278612570779597
GSM5050567,myeloid,COL1A1,26,0.0,0.0,0.0
GSM5050567,myeloid,PDGFRA,26,0.0,0.0,0.0
GSM5050567,myeloid,KRT14,26,0.1723904840765562,0.23076923076923078,0.16500525786737422
GSM5050567,myeloid,KRT10,26,0.35327432444076834,0.34615384615384615,0.3616414341779446
GSM5050567,myeloid,LYZ,26,3.920429111847033,1.0,4.1389831760552225
GSM5050567,myeloid,CD3D,26,0.0,0.0,0.0
GSM5050567,myeloid,MS4A1,26,0.0,0.0,0.0
GSM5050567,myeloid,PECAM1,26,0.19728273493442774,0.34615384615384615,0.24835366265058315
GSM5050567,myeloid,CCL21,26,0.0,0.0,0.0
GSM5050567,myeloid,RGS5,26,0.0,0.0,0.0
GSM5050567,myeloid,TPSAB1,26,0.0,0.0,0.0
GSM5050567,myeloid,PMEL,26,0.0,0.0,0.0
GSM5050567,myeloid,DCD,26,0.26823335285992256,0.34615384615384615,0.26814880258281654
GSM5050567,myeloid,TIMP1,26,1.612045743595347,0.9230769230769231,1.7784491212522069
GSM5050567,myeloid,CHI3L1,26,0.15713970215857448,0.038461538461538464,0.07407300698113545
GSM5050567,myeloid,FN1,26,0.0,0.0,0.0
GSM5050567,myeloid,DCN,26,0.018672453020522305,0.038461538461538464,0.025305570312950713
GSM5050567,myeloid,LUM,26,0.02582950299393153,0.07692307692307693,0.049986542052578235
GSM5050567,pericyte_smc,COL1A1,187,1.8243324472973528,0.9090909090909091,2.2605806481147983
GSM5050567,pericyte_smc,PDGFRA,187,0.010518727839881987,0.016042780748663103,0.024352758103680722
GSM5050567,pericyte_smc,KRT14,187,0.1710550119856441,0.12299465240641712,1.4338603002077401
GSM5050567,pericyte_smc,KRT10,187,0.6978709702302854,0.7219251336898396,0.8163234098532561
GSM5050567,pericyte_smc,LYZ,187,0.0,0.0,0.0
GSM5050567,pericyte_smc,CD3D,187,0.0,0.0,0.0
GSM5050567,pericyte_smc,MS4A1,187,0.0,0.0,0.0
GSM5050567,pericyte_smc,PECAM1,187,0.02140802989146886,0.03208556149732621,0.02915294319916986
GSM5050567,pericyte_smc,CCL21,187,0.12493488966376681,0.13368983957219252,0.22430082146280672
GSM5050567,pericyte_smc,RGS5,187,1.6715084775659286,0.6310160427807486,2.5657422970504657
GSM5050567,pericyte_smc,TPSAB1,187,0.0,0.0,0.0
GSM5050567,pericyte_smc,PMEL,187,0.011587099327283953,0.016042780748663103,0.014682704599861617
GSM5050567,pericyte_smc,DCD,187,0.27958373671042536,0.34759358288770054,0.3500080990638727
GSM5050567,pericyte_smc,TIMP1,187,1.3375954789273865,0.8663101604278075,1.6430794468182863
GSM5050567,pericyte_smc,CHI3L1,187,0.012940096796181742,0.016042780748663103,0.03393019655050262
GSM5050567,pericyte_smc,FN1,187,0.8998802800450504,0.6203208556149733,1.3732963308668857
GSM5050567,pericyte_smc,DCN,187,0.3349334859008135,0.20320855614973263,1.126724908298971
GSM5050567,pericyte_smc,LUM,187,0.33676118900975544,0.23529411764705882,0.7322452060127081
GSM5050567,sweat_gland,COL1A1,79,0.370793179334596,0.24050632911392406,0.5124974740068702
GSM5050567,sweat_gland,PDGFRA,79,0.027500212718976833,0.0379746835443038,0.019311037256659804
GSM5050567,sweat_gland,KRT14,79,1.2750306870992123,0.4810126582278481,3.021629022101243
GSM5050567,sweat_gland,KRT10,79,0.9563171419261155,0.6582278481012658,1.1601319207971634
GSM5050567,sweat_gland,LYZ,79,0.0,0.0,0.0
GSM5050567,sweat_gland,CD3D,79,0.0,0.0,0.0
GSM5050567,sweat_gland,MS4A1,79,0.0,0.0,0.0
GSM5050567,sweat_gland,PECAM1,79,0.06309030658212669,0.02531645569620253,0.01291537063405718
GSM5050567,sweat_gland,CCL21,79,0.02261527839968708,0.05063291139240506,0.025666059140250153
GSM5050567,sweat_gland,RGS5,79,0.028091844836025323,0.02531645569620253,0.019311037256659804
GSM5050567,sweat_gland,TPSAB1,79,0.034948698066130324,0.012658227848101266,0.006478536021937772
GSM5050567,sweat_gland,PMEL,79,0.0,0.0,0.0
GSM5050567,sweat_gland,DCD,79,3.546916711013136,0.7088607594936709,7.09585111895554
GSM5050567,sweat_gland,TIMP1,79,0.3443330958818777,0.27848101265822783,0.3478164302814555
GSM5050567,sweat_gland,CHI3L1,79,0.09760135463217356,0.0379746835443038,0.06297073463509277
GSM5050567,sweat_gland,FN1,79,0.2202370243957478,0.12658227848101267,0.16168364635254812
GSM5050567,sweat_gland,DCN,79,0.36131185762296597,0.13924050632911392,0.45232446173947893
GSM5050567,sweat_gland,LUM,79,0.2688736173260601,0.13924050632911392,0.18895463266089818
GSM5050567,t_cell,COL1A1,27,0.0,0.0,0.0
GSM5050567,t_cell,PDGFRA,27,0.0,0.0,0.0
GSM5050567,t_cell,KRT14,27,0.1774428163756341,0.18518518518518517,0.3162398155007514
GSM5050567,t_cell,KRT10,27,0.43495401829700914,0.3333333333333333,0.7494697145015458
GSM5050567,t_cell,LYZ,27,0.0,0.0,0.0
GSM5050567,t_cell,CD3D,27,1.4222678030340072,0.8148148148148148,1.731565349205936
GSM5050567,t_cell,MS4A1,27,0.0,0.0,0.0
GSM5050567,t_cell,PECAM1,27,0.0,0.0,0.0
GSM5050567,t_cell,CCL21,27,0.0,0.0,0.0
GSM5050567,t_cell,RGS5,27,0.0,0.0,0.0
GSM5050567,t_cell,TPSAB1,27,0.0,0.0,0.0
GSM5050567,t_cell,PMEL,27,0.0,0.0,0.0
GSM5050567,t_cell,DCD,27,0.17576254571486838,0.18518518518518517,0.3162398155007514
GSM5050567,t_cell,TIMP1,27,0.6179117513145679,0.4444444444444444,1.006427463443158
GSM5050567,t_cell,CHI3L1,27,0.0,0.0,0.0
GSM5050567,t_cell,FN1,27,0.0,0.0,0.0
GSM5050567,t_cell,DCN,27,0.0,0.0,0.0
GSM5050567,t_cell,LUM,27,0.033091968932092305,0.037037037037037035,0.06014752500707049
GSM5050568,b_plasma,COL1A1,1,2.732812938444544,1.0,2.732812938444544
GSM5050568,b_plasma,PDGFRA,1,0.891017156998354,1.0,0.891017156998354
GSM5050568,b_plasma,KRT14,1,0.0,0.0,0.0
GSM5050568,b_plasma,KRT10,1,1.354601310591934,1.0,1.354601310591934
GSM5050568,b_plasma,LYZ,1,0.0,0.0,0.0
GSM5050568,b_plasma,CD3D,1,0.0,0.0,0.0
GSM5050568,b_plasma,MS4A1,1,0.0,0.0,0.0
GSM5050568,b_plasma,PECAM1,1,0.0,0.0,0.0
GSM5050568,b_plasma,CCL21,1,0.0,0.0,0.0
GSM5050568,b_plasma,RGS5,1,0.0,0.0,0.0
GSM5050568,b_plasma,TPSAB1,1,0.0,0.0,0.0
GSM5050568,b_plasma,PMEL,1,0.0,0.0,0.0
GSM5050568,b_plasma,DCD,1,1.354601310591934,1.0,1.354601310591934
GSM5050568,b_plasma,TIMP1,1,2.1026744434267117,1.0,2.1026744434267117
GSM5050568,b_plasma,CHI3L1,1,0.0,0.0,0.0
GSM5050568,b_plasma,FN1,1,1.354601310591934,1.0,1.354601310591934
GSM5050568,b_plasma,DCN,1,4.859402211966773,1.0,4.859402211966773
GSM5050568,b_plasma,LUM,1,1.354601310591934,1.0,1.354601310591934
GSM5050568,endothelial,COL1A1,263,0.028115590950834303,0.049429657794676805,0.04550090061276721
GSM5050568,endothelial,PDGFRA,263,0.03270683890884454,0.06463878326996197,0.032710520474658535
GSM5050568,endothelial,KRT14,263,0.1422368253059034,0.22813688212927757,0.16513937699976583
GSM5050568,endothelial,KRT10,263,0.6291541501742008,0.6996197718631179,0.809563574273437
GSM5050568,endothelial,LYZ,263,0.005319607776028965,0.0076045627376425855,0.0033196230316714565
GSM5050568,endothelial,CD3D,263,0.0029199469648103467,0.0038022813688212928,0.0033196230316714565
GSM5050568,endothelial,MS4A1,263,0.0,0.0,0.0
GSM5050568,endothelial,PECAM1,263,2.4551592196923173,0.9657794676806084,2.55598988560534
GSM5050568,endothelial,CCL21,263,0.0022601445004227154,0.015209125475285171,0.00662826261711857
GSM5050568,endothelial,RGS5,263,0.02861868532325307,0.03802281368821293,0.10561342700304278
GSM5050568,endothelial,TPSAB1,263,0.0038971954917000613,0.0038022813688212928,0.001661189002337289
GSM5050568,endothelial,PMEL,263,0.013757652196090774,0.03802281368821293,0.01812304597352798
GSM5050568,endothelial,DCD,263,0.5123860642664071,0.5171102661596958,0.5689688023597945
GSM5050568,endothelial,TIMP1,263,0.9437403902548395,0.7946768060836502,1.1494171504919692
GSM5050568,endothelial,CHI3L1,263,0.005038952409795309,0.011406844106463879,0.004975311210759152
GSM5050568,endothelial,FN1,263,0.7868453661204166,0.4866920152091255,1.6104633913660216
GSM5050568,endothelial,DCN,263,0.08414077508066618,0.13307984790874525,0.11898700847964738
GSM5050568,endothelial,LUM,263,0.042149355108089086,0.06463878326996197,0.03431829317843175
GSM5050568,fibroblast,COL1A1,425,3.435446113018196,0.9929411764705882,3.9623937457468226
GSM5050568,fibroblast,PDGFRA,425,1.2203131895301302,0.7858823529411765,1.419139940593733
GSM5050568,fibroblast,KRT14,425,0.15327849307128816,0.15529411764705883,0.29673321345029424
GSM5050568,fibroblast,KRT10,425,0.7722390675244712,0.6470588235294118,1.0077790909984794
GSM5050568,fibroblast,LYZ,425,0.004190544586938973,0.004705882352941176,0.0060956545214077874
GSM5050568,fibroblast,CD3D,425,0.0014592362871315376,0.002352941176470588,0.0030524718790186076
GSM5050568,fibroblast,MS4A1,425,0.0,0.0,0.0
GSM5050568,fibroblast,PECAM1,425,0.005023678040960389,0.004705882352941176,0.0060956545214077874
GSM5050568,fibroblast,CCL21,425,0.010392764087765622,0.009411764705882352,0.015170028139952444
GSM5050568,fibroblast,RGS5,425,0.009075070118857893,0.011764705882352941,0.02416279745493507
GSM5050568,fibroblast,TPSAB1,425,0.0,0.0,0.0
GSM5050568,fibroblast,PMEL,425,0.0,0.0,0.0
GSM5050568,fibroblast,DCD,425,0.46783353239315223,0.41411764705882353,0.7066542971130816
GSM5050568,fibroblast,TIMP1,425,2.0033530090798406,0.9294117647058824,2.3114322006087904
GSM5050568,fibroblast,CHI3L1,425,0.0,0.0,0.0
GSM5050568,fibroblast,FN1,425,1.2637334377925802,0.7082352941176471,1.7503996054386501
GSM5050568,fibroblast,DCN,425,4.522059647115984,0.9882352941176471,4.832028063915541
GSM5050568,fibroblast,LUM,425,2.6958233291290634,0.9458823529411765,3.110286195681593
GSM5050568,keratinocyte,COL1A1,152,0.09382710019766019,0.125,0.13562792017881395
GSM5050568,keratinocyte,PDGFRA,152,0.0008600145266678699,0.006578947368421052,0.0057934132376120115
GSM5050568,keratinocyte,KRT14,152,4.271986153701367,0.9342105263157895,4.793038380193521
GSM5050568,keratinocyte,KRT10,152,2.273345790153576,0.7763157894736842,4.1413958097648536
GSM5050568,keratinocyte,LYZ,152,0.005342845963943408,0.006578947368421052,0.0057934132376120115
GSM5050568,keratinocyte,CD3D,152,0.0,0.0,0.0
GSM5050568,keratinocyte,MS4A1,152,0.0,0.0,0.0
GSM5050568,keratinocyte,PECAM1,152,0.008924815350606413,0.019736842105263157,0.017280510739520118
GSM5050568,keratinocyte,CCL21,152,0.005698589012122866,0.013157894736842105,0.011553456074008206
GSM5050568,keratinocyte,RGS5,152,0.010135257903277803,0.019736842105263157,0.017280510739520118
GSM5050568,keratinocyte,TPSAB1,152,0.0,0.0,0.0
GSM5050568,keratinocyte,PMEL,152,0.0035460296100834673,0.006578947368421052,0.0057934132376120115
GSM5050568,keratinocyte,DCD,152,0.5911974842024723,0.46710526315789475,0.6840703350403716
GSM5050568,keratinocyte,TIMP1,152,0.08214404707365382,0.07894736842105263,0.06739948417677442
GSM5050568,keratinocyte,CHI3L1,152,0.0474990104433826,0.05263157894736842,0.10993413589280042
GSM5050568,keratinocyte,FN1,152,0.03597197756753358,0.019736842105263157,0.017280510739520118
GSM5050568,keratinocyte,DCN,152,0.0729964702517481,0.09868421052631579,0.10993413589280042
GSM5050568,keratinocyte,LUM,152,0.007546111709507522,0.013157894736842105,0.011553456074008206
GSM5050568,lymphatic_ec,COL1A1,25,1.1986983480537545,0.6,1.602730466672272
GSM5050568,lymphatic_ec,PDGFRA,25,0.1629257835948435,0.16,0.27560392407921563
GSM5050568,lymphatic_ec,KRT14,25,0.15832725465306563,0.2,0.1698329250268175
GSM5050568,lymphatic_ec,KRT10,25,0.827443968995373,0.8,1.0569260889423477
GSM5050568,lymphatic_ec,LYZ,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,CD3D,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,MS4A1,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,PECAM1,25,0.8415135910874065,0.52,1.1697794160474961
GSM5050568,lymphatic_ec,CCL21,25,1.5793382559588331,0.36,3.8166586671866853
GSM5050568,lymphatic_ec,RGS5,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,TPSAB1,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,PMEL,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,DCD,25,0.38609382991083935,0.36,0.6955770586769585
GSM5050568,lymphatic_ec,TIMP1,25,1.782658349416534,0.92,1.9906207320502314
GSM5050568,lymphatic_ec,CHI3L1,25,0.0,0.0,0.0
GSM5050568,lymphatic_ec,FN1,25,1.0225931848723067,0.6,1.6080407023924577
GSM5050568,lymphatic_ec,DCN,25,1.8647535308710943,0.52,3.179410359954777
GSM5050568,lymphatic_ec,LUM,25,1.1621438558585795,0.48,1.903877301567473
GSM5050568,mast,COL1A1,21,0.3200459829752059,0.14285714285714285,0.9901183502353761
GSM5050568,mast,PDGFRA,21,0.0,0.0,0.0
GSM5050568,mast,KRT14,21,0.8203331020916382,0.23809523809523808,2.4650804173600025
GSM5050568,mast,KRT10,21,0.3405965689367494,0.23809523809523808,0.6537123861497062
GSM5050568,mast,LYZ,21,0.0,0.0,0.0
GSM5050568,mast,CD3D,21,0.0,0.0,0.0
GSM5050568,mast,MS4A1,21,0.0,0.0,0.0
GSM5050568,mast,PECAM1,21,0.0,0.0,0.0
GSM5050568,mast,CCL21,21,0.0,0.0,0.0
GSM5050568,mast,RGS5,21,0.22877942622125064,0.09523809523809523,0.5703509462410401
GSM5050568,mast,TPSAB1,21,2.384065865457624,0.5714285714285714,3.101051345304544
GSM5050568,mast,PMEL,21,0.0,0.0,0.0
GSM5050568,mast,DCD,21,0.4455385804310252,0.19047619047619047,1.0983149412102904
GSM5050568,mast,TIMP1,21,0.3700314080703767,0.19047619047619047,0.9312878917880283
GSM5050568,mast,CHI3L1,21,0.04031851431449459,0.047619047619047616,0.3793487839303611
GSM5050568,mast,FN1,21,0.0,0.0,0.0
GSM5050568,mast,DCN,21,0.4806104309275251,0.14285714285714285,2.795923983574986
GSM5050568,mast,LUM,21,0.16476253452958373,0.09523809523809523,0.802100398178484
GSM5050568,melanocyte,COL1A1,57,0.31817948674675156,0.21052631578947367,0.705713146553441
GSM5050568,melanocyte,PDGFRA,57,0.03176770890303437,0.017543859649122806,0.025949870664949637
GSM5050568,melanocyte,KRT14,57,0.36563711966323875,0.14035087719298245,2.7399050376400735
GSM5050568,melanocyte,KRT10,57,0.8609469832281084,0.631578947368421,1.1739075906892897
GSM5050568,melanocyte,LYZ,57,0.0,0.0,0.0
GSM5050568,melanocyte,CD3D,57,0.0,0.0,0.0
GSM5050568,melanocyte,MS4A1,57,0.0,0.0,0.0
GSM5050568,melanocyte,PECAM1,57,0.07623164427793291,0.05263157894736842,0.12349778631288306
GSM5050568,melanocyte,CCL21,57,0.0,0.0,0.0
GSM5050568,melanocyte,RGS5,57,0.0,0.0,0.0
GSM5050568,melanocyte,TPSAB1,57,0.0,0.0,0.0
GSM5050568,melanocyte,PMEL,57,2.3969439834692396,0.7192982456140351,3.58692346881783
GSM5050568,melanocyte,DCD,57,0.4360000728293069,0.2807017543859649,0.8504775848406352
GSM5050568,melanocyte,TIMP1,57,0.548542551425302,0.40350877192982454,0.9365169943062271
GSM5050568,melanocyte,CHI3L1,57,0.0,0.0,0.0
GSM5050568,melanocyte,FN1,57,1.0860565854844202,0.7368421052631579,1.3104436975552411
GSM5050568,melanocyte,DCN,57,0.47109482104395445,0.21052631578947367,1.8380368750494458
GSM5050568,melanocyte,LUM,57,0.1587029432467415,0.08771929824561403,0.7439158618376236
GSM5050568,myeloid,COL1A1,36,0.08255260554776239,0.16666666666666666,0.1546267516546293
GSM5050568,myeloid,PDGFRA,36,0.0,0.0,0.0
GSM5050568,myeloid,KRT14,36,0.11970716497272181,0.08333333333333333,0.40657559001910853
GSM5050568,myeloid,KRT10,36,0.5168880507301769,0.5555555555555556,0.735700988634939
GSM5050568,myeloid,LYZ,36,2.5771780869667875,0.8611111111111112,3.7981178214953806
GSM5050568,myeloid,CD3D,36,0.0,0.0,0.0
GSM5050568,myeloid,MS4A1,36,0.0,0.0,0.0
GSM5050568,myeloid,PECAM1,36,0.34759811109657257,0.3888888888888889,0.3492865952357127
GSM5050568,myeloid,CCL21,36,0.0,0.0,0.0
GSM5050568,myeloid,RGS5,36,0.0,0.0,0.0
GSM5050568,myeloid,TPSAB1,36,0.0,0.0,0.0
GSM5050568,myeloid,PMEL,36,0.023378446841702663,0.027777777777777776,0.02748905921608892
GSM5050568,myeloid,DCD,36,0.6166369370452434,0.5833333333333334,0.735700988634939
